Id,INTPTLAT10,INTPTLON10
48121020107,33.203663,-96.9958014
48121020205,33.3225703,-97.0791184
48121020106,33.2500859,-96.9945363
48121020103,33.342441,-96.9976299
48121020204,33.3900076,-97.2403075
48121021616,33.006446,-96.8638802
48121021612,33.0053579,-96.9043812
48121021726,33.0168459,-97.0588079
48121021729,33.0146529,-97.0381436
48121021731,33.0123021,-97.0124797
48121021732,33.0135129,-96.9987734
48121021734,33.0118098,-96.9902903
48121021733,33.0072132,-96.9987144
48121021301,33.1982922,-97.1289269
48121021615,32.9954392,-96.8794363
48121021502,33.0690975,-96.9965822
48121021614,33.0061633,-96.8824585
48121020900,33.2021005,-97.1584317
48121020305,33.0159833,-97.1353834
48121021613,33.0051408,-96.892378
48121020800,33.1983699,-97.17729
48121021000,33.2055731,-97.1468638
48121021735,33.0077458,-96.9830573
48121021736,33.0005111,-96.9879614
48121021738,32.9959627,-96.9671793
48121021737,32.9931812,-96.9919451
48121021728,32.9979543,-97.0111203
48121020203,33.3521433,-97.1461453
48121020403,33.2242943,-97.1525178
48121020303,33.0979285,-97.1759719
48121020700,33.2169339,-97.1507821
48121020402,33.2428384,-97.1595552
48121020202,33.2925807,-97.2957797
48121020601,33.2275245,-97.1207277
48121020401,33.2684965,-97.1838367
48121021505,33.0746109,-97.0299644
48139060209,32.4869014,-96.8680606
48139060210,32.4277985,-96.7569321
48139060212,32.4398391,-96.8281866
48139060208,32.4047188,-96.7886757
48139060701,32.5204815,-97.0447114
48139060803,32.4810119,-97.0675212
48139060802,32.4369275,-97.0391317
48139060703,32.5262302,-97.0031663
48139060214,32.5066187,-96.9205656
48139060702,32.5087618,-96.9578135
48139060801,32.4368687,-96.9699026
48139060211,32.4216248,-96.9034592
48139060213,32.4702584,-96.7962151
48139060600,32.4104555,-96.8518009
48139060300,32.4043395,-96.8280034
48139061200,32.2111227,-96.7528266
48139061100,32.311058,-96.8462922
48139060500,32.3874715,-96.8603332
48139060400,32.3607705,-96.8256524
48139060207,32.5187416,-96.7765119
48139060206,32.5243083,-96.8151656
48139060900,32.3304659,-96.9829907
48139061000,32.1754791,-96.9272062
48139060102,32.465996,-96.6450293
48139060204,32.5255684,-96.8561983
48139061700,32.350298,-96.5182328
48139061600,32.345436,-96.6160306
48139061500,32.3070783,-96.6320723
48139061400,32.3407016,-96.6541943
48139061300,32.3268223,-96.6924919
48139060101,32.5211224,-96.6696794
48231961501,32.8804409,-96.2276136
48231961502,32.9506454,-96.2277304
48231961503,32.9428472,-96.0956972
48231961200,33.1081539,-96.0855072
48231961100,33.051133,-96.0410842
48231961000,33.1330841,-96.0858691
48231960800,33.1513543,-96.1417668
48231960400,33.1931461,-96.0939083
48231960600,33.2386233,-95.9058054
48231960500,33.2441359,-95.885803
48231960100,33.3100983,-95.9453378
48231960300,33.2859063,-96.2087324
48231961400,33.0787546,-96.2468093
48231960200,33.349615,-96.0579394
48231961700,32.8460206,-96.0472174
48231961600,32.8963835,-96.0555079
48231960700,33.0825024,-95.9346065
48231960900,33.1317636,-96.1239084
48231961300,33.0667214,-96.1509124
48251130204,32.5408983,-97.3494113
48251130500,32.2879574,-97.2131878
48251130100,32.4189861,-97.5498676
48251130205,32.548775,-97.3354443
48251131100,32.3437361,-97.4032408
48251130700,32.3587783,-97.4036242
48251131000,32.3307396,-97.3998122
48251130900,32.3587902,-97.3745701
48251130800,32.3658084,-97.3900698
48251130405,32.5296455,-97.227433
48251130302,32.3901661,-97.4285542
48251130208,32.5250413,-97.3265064
48251130207,32.5159188,-97.3072105
48251130409,32.3955979,-97.2571151
48251130408,32.4276183,-97.1177286
48251130410,32.420941,-97.1960963
48251130406,32.494754,-97.2440193
48251130407,32.5092611,-97.1549469
48251130214,32.4788603,-97.399398
48251130601,32.243303,-97.4258167
48251130303,32.3664413,-97.3246657
48251130211,32.4778084,-97.3310411
48251130215,32.5290842,-97.3902696
48251130304,32.3961642,-97.3524885
48251130210,32.4495084,-97.3377805
48251130212,32.521689,-97.4618843
48251130602,32.2535479,-97.5237736
48251130213,32.4607803,-97.4558063
48257050703,32.559115,-96.1595732
48257050204,32.752373,-96.395966
48257050205,32.789169,-96.4370896
48257051201,32.4817043,-96.2026436
48257051202,32.4688068,-96.3540317
48257050704,32.6403494,-96.1703456
48257050203,32.6855676,-96.4212423
48257050206,32.7099691,-96.4595062
48257051000,32.6009949,-96.2984428
48257050300,32.7478359,-96.3116636
48257050600,32.7463688,-96.2080486
48257050800,32.576205,-96.4595865
48257050400,32.766685,-96.274905
48257051100,32.5754084,-96.3058284
48257050500,32.7230525,-96.2917314
48257051300,32.3840327,-96.2334298
48257050201,32.7601107,-96.5000125
48257050701,32.6447621,-96.33988
48367140101,32.7538452,-97.75567
48367140408,32.8909113,-97.5932234
48367140705,32.7630548,-97.7013697
48367140703,32.7207711,-97.6766085
48367140704,32.6439227,-97.6641013
48367140706,32.7276807,-97.5689993
48367140409,32.9135805,-97.6374712
48367140410,32.9402071,-97.7536003
48367140501,32.905863,-97.8400758
48367140102,32.7729795,-97.7854221
48367140411,32.8686394,-97.7162753
48367140502,32.8840133,-97.969185
48367140403,32.9737357,-97.6750206
48367140407,32.8321704,-97.647641
48367140200,32.7406423,-97.7934517
48367140602,32.6246652,-97.8661118
48367140300,32.7544822,-97.8249798
48367140601,32.7205108,-97.953466
48367140405,32.9484093,-97.5805151
48397040401,32.931786,-96.3404727
48397040505,32.8731924,-96.3539216
48397040503,32.8819778,-96.4542935
48397040506,32.8421384,-96.4045096
48397040101,32.940187,-96.4805699
48397040504,32.8275795,-96.4999775
48397040402,32.9632902,-96.3893183
48397040102,32.9549651,-96.4827022
48397040302,32.9181031,-96.4554215
48397040301,32.9051212,-96.5085955
48397040200,32.9582196,-96.4414185
48439105007,32.8511261,-97.3060335
48439113926,32.9259478,-97.3259154
48439105008,32.849997,-97.3250652
48439114008,32.8548651,-97.3912895
48439105902,32.679096,-97.2929281
48439104702,32.6741433,-97.33302
48439104803,32.6957215,-97.3460205
48439111104,32.6708772,-97.2749404
48439110202,32.8023543,-97.2818393
48439110203,32.8515773,-97.2818488
48439110204,32.8247798,-97.281696
48439110301,32.7932407,-97.2571967
48439110302,32.7877753,-97.2825174
48439110401,32.8122922,-97.4342858
48439110402,32.8027477,-97.4020482
48439110500,32.7765867,-97.3987206
48439113404,32.8313603,-97.1760128
48439113405,32.8152719,-97.1996598
48439113407,32.8150822,-97.158651
48439113408,32.8153261,-97.1761869
48439111306,32.567787,-97.1603651
48439111202,32.6305482,-97.2829368
48439103601,32.7261058,-97.2474764
48439103602,32.7262158,-97.2311919
48439121605,32.7473711,-97.1259364
48439121606,32.7182089,-97.1875588
48439121608,32.7004469,-97.1898786
48439121609,32.6893777,-97.2140987
48439121610,32.6877204,-97.1942982
48439121611,32.6758812,-97.2110189
48439121702,32.7479156,-97.0830018
48439121703,32.7513612,-97.1152527
48439113520,32.8720489,-97.0740952
48439113519,32.872794,-97.0899815
48439113221,32.8538404,-97.2026657
48439113220,32.840823,-97.2044955
48439113923,32.8832258,-97.3102147
48439113925,32.8784617,-97.2959317
48439113924,32.8855523,-97.3000078
48439113102,32.7931793,-97.1250033
48439113104,32.7778326,-97.0884396
48439113107,32.7697027,-97.1190276
48439113108,32.7684903,-97.1330818
48439113110,32.7673017,-97.0913289
48439113111,32.7671793,-97.1017531
48439103701,32.7228854,-97.2801287
48439103702,32.7233734,-97.2634647
48439104601,32.7115226,-97.2700833
48439104602,32.6991526,-97.2726468
48439104603,32.6854512,-97.2702155
48439104605,32.6956316,-97.2933408
48439106001,32.6456856,-97.332339
48439121704,32.752824,-97.1041093
48439122100,32.7323195,-97.0832414
48439122200,32.7403552,-97.1081888
48439122300,32.7329718,-97.1098455
48439122400,32.7263718,-97.1175556
48439122700,32.7139673,-97.1234654
48439122900,32.7135624,-97.0889777
48439111529,32.6975651,-97.1752687
48439113919,32.883636,-97.2798531
48439104804,32.6901894,-97.3562098
48439113927,32.9697586,-97.2851202
48439113929,32.9465727,-97.268515
48439113928,32.9691445,-97.251296
48439110807,32.7300999,-97.5133866
48439110808,32.6704214,-97.5204623
48439102601,32.7277366,-97.3959713
48439113112,32.7690099,-97.1098027
48439113206,32.8206439,-97.2504072
48439113207,32.8871682,-97.2249486
48439113210,32.8828803,-97.2022891
48439113212,32.8324262,-97.2445411
48439113213,32.8312033,-97.2219902
48439113214,32.8714195,-97.2341068
48439106002,32.6480468,-97.2978643
48439106004,32.6200583,-97.2749338
48439106101,32.6910481,-97.2507308
48439106102,32.6766027,-97.2510375
48439106201,32.7080074,-97.2586626
48439106202,32.7070415,-97.2463868
48439106300,32.7154679,-97.2384634
48439111545,32.6941657,-97.1591249
48439111513,32.6669835,-97.0749765
48439111536,32.6987741,-97.0495756
48439111537,32.6840197,-97.0494954
48439111538,32.6715309,-97.0493895
48439111539,32.6570144,-97.0502415
48439113001,32.7846128,-97.0486854
48439113002,32.743015,-97.0492068
48439102602,32.7304474,-97.3813856
48439113921,32.9157259,-97.2695153
48439113815,32.9137827,-97.2043705
48439113816,32.9196373,-97.236732
48439113812,32.9033817,-97.2470186
48439113813,32.9043933,-97.2224132
48439111103,32.6685403,-97.2585955
48439114103,32.9381724,-97.3704322
48439114104,32.955226,-97.4646181
48439113215,32.8707912,-97.2191852
48439113216,32.8537437,-97.2277052
48439113217,32.8433537,-97.2224594
48439113218,32.8658983,-97.1951798
48439113301,32.8144518,-97.2264805
48439113302,32.803884,-97.2306971
48439113403,32.8301448,-97.1944872
48439106400,32.6937042,-97.2342617
48439111005,32.6239642,-97.3384526
48439111102,32.6545857,-97.2634449
48439111013,32.5954753,-97.3382065
48439105703,32.654737,-97.3639703
48439111003,32.655616,-97.340516
48439105800,32.6653855,-97.3427868
48439111404,32.6424539,-97.2012734
48439111405,32.6336509,-97.2305145
48439111532,32.6588954,-97.1975911
48439111304,32.5931368,-97.1252901
48439111506,32.7157592,-97.1616081
48439111526,32.7031354,-97.1346428
48439114206,32.8419898,-97.5114725
48439110806,32.7550033,-97.5189659
48439114207,32.7870087,-97.5238563
48439110600,32.7596106,-97.4242496
48439100101,32.7877211,-97.3002591
48439100102,32.7833771,-97.3120559
48439100201,32.8029823,-97.3317412
48439104503,32.6914446,-97.3261541
48439104502,32.7067531,-97.3257756
48439104802,32.6742112,-97.3505971
48439105701,32.663468,-97.3611452
48439104300,32.7109952,-97.3520361
48439104202,32.6947187,-97.3691055
48439104100,32.7232203,-97.3376555
48439111008,32.5831768,-97.3743459
48439122500,32.7280534,-97.1402894
48439122600,32.7143456,-97.1401561
48439111301,32.5814589,-97.207774
48439100202,32.7958917,-97.3383201
48439100300,32.8165032,-97.3595319
48439100400,32.7883475,-97.3650377
48439100501,32.8116138,-97.3849273
48439100502,32.7930907,-97.3862613
48439100601,32.8117524,-97.4726065
48439100602,32.7754086,-97.435599
48439100700,32.7690463,-97.3864743
48439105511,32.6376772,-97.3726359
48439105512,32.6452495,-97.3836428
48439105508,32.6547731,-97.4169395
48439105600,32.6767057,-97.3670748
48439105510,32.6358838,-97.4032769
48439105503,32.6533881,-97.3970221
48439111313,32.5744021,-97.0620617
48439123400,32.7353682,-97.337944
48439123500,32.7253379,-97.317239
48439123600,32.7301749,-97.3283055
48439123000,32.7435262,-97.4226182
48439123300,32.7478282,-97.3382653
48439100800,32.7730753,-97.3581592
48439100900,32.7801213,-97.3473996
48439101201,32.7795219,-97.2457543
48439101202,32.7677939,-97.2930926
48439101301,32.741525,-97.216043
48439101302,32.7267182,-97.2169237
48439101401,32.7554223,-97.2482006
48439105704,32.6418767,-97.3591886
48439105405,32.7005209,-97.4015218
48439111011,32.6154521,-97.3744955
48439102500,32.7216815,-97.4044219
48439102401,32.7226072,-97.4182732
48439110903,32.6882591,-97.4181191
48439123200,32.77076,-97.3285656
48439105901,32.6769963,-97.3195276
48439111314,32.5568651,-97.0687139
48439111309,32.5577264,-97.1255129
48439111549,32.5966335,-97.0538989
48439121903,32.717753,-97.0500662
48439110809,32.662524,-97.4974952
48439111203,32.5890524,-97.2878381
48439111017,32.6094916,-97.4183707
48439114007,32.8377825,-97.404782
48439101402,32.738967,-97.2615261
48439101403,32.7385748,-97.2443889
48439101500,32.7461255,-97.2764182
48439123100,32.7385976,-97.3086955
48439101700,32.7547953,-97.3132291
48439102000,32.749691,-97.3574318
48439105406,32.6980185,-97.4235508
48439105404,32.6852165,-97.3838627
48439102402,32.7113931,-97.4308231
48439105203,32.7207309,-97.4680893
48439105201,32.7309919,-97.4585242
48439105205,32.7311202,-97.4704996
48439105204,32.7313925,-97.4776038
48439113922,32.9182367,-97.301286
48439113918,32.8705118,-97.2854661
48439104701,32.6917621,-97.336037
48439113633,32.8872488,-97.1135736
48439113710,32.9620341,-97.0957597
48439113711,32.9471743,-97.0980356
48439102100,32.7624384,-97.3703727
48439102201,32.7534125,-97.3856388
48439102202,32.7394411,-97.3951047
48439102700,32.7408091,-97.376175
48439102800,32.7301789,-97.3512609
48439110907,32.6730541,-97.4788759
48439111012,32.6247305,-97.3622778
48439102301,32.727584,-97.4407587
48439110906,32.6526755,-97.4772939
48439105502,32.6628168,-97.3792947
48439102302,32.7044803,-97.4467173
48439110905,32.6759835,-97.4357129
48439105507,32.6657764,-97.432313
48439113632,32.9026756,-97.1166858
48439113634,32.8958584,-97.1351737
48439113631,32.9116818,-97.1057528
48439113814,32.899233,-97.1982234
48439113113,32.8005143,-97.0585952
48439113116,32.779894,-97.0650342
48439113115,32.772392,-97.0689351
48439122002,32.7315705,-97.0713914
48439122001,32.7243834,-97.0713918
48439103500,32.733049,-97.2817878
48439103800,32.7213057,-97.3023798
48439104201,32.713321,-97.3630405
48439113509,32.844812,-97.0913342
48439113510,32.8444548,-97.0719023
48439113511,32.8237169,-97.1149563
48439104400,32.7084071,-97.3378145
48439110704,32.7476586,-97.4503717
48439110703,32.7480948,-97.4703101
48439110901,32.7044193,-97.4569965
48439111010,32.5997435,-97.487359
48439105505,32.6710648,-97.3934362
48439110701,32.7662583,-97.4641792
48439111552,32.693685,-97.139383
48439122801,32.7140738,-97.1118772
48439122802,32.7132908,-97.1035323
48439111553,32.682416,-97.1398974
48439121905,32.7096092,-97.0720855
48439121904,32.7213866,-97.058458
48439121906,32.7169463,-97.0712557
48439113512,32.8310793,-97.1218463
48439113513,32.8292289,-97.0787218
48439113514,32.831336,-97.0919384
48439113516,32.861759,-97.0885568
48439113607,32.8323965,-97.1598759
48439113610,32.904808,-97.1620865
48439113611,32.8709493,-97.1785732
48439113626,32.8564977,-97.1460524
48439113627,32.8482999,-97.1165456
48439113628,32.8411419,-97.1168439
48439113629,32.8411125,-97.1400463
48439113630,32.8468209,-97.1401966
48439113703,32.9651715,-97.0740545
48439113705,32.9290869,-97.0900923
48439113707,32.9670167,-97.1086664
48439111308,32.5747441,-97.1302706
48439111547,32.6352039,-97.0831039
48439111310,32.6082493,-97.0894165
48439111548,32.6239995,-97.0632815
48439111406,32.6041536,-97.1598784
48439111307,32.5847289,-97.1458461
48439113612,32.8576703,-97.1708358
48439113613,32.8457274,-97.1769237
48439113618,32.8297732,-97.1441046
48439113619,32.8176511,-97.1456453
48439113622,32.877326,-97.1324831
48439113623,32.8625501,-97.1148929
48439113803,32.8873242,-97.2492779
48439113808,32.8747112,-97.2484092
48439113809,32.8655139,-97.2526875
48439113810,32.8550684,-97.250046
48439113811,32.8434225,-97.2545061
48439113906,32.9585485,-97.1704769
48439113907,32.9684688,-97.1376857
48439113908,32.9342278,-97.1717269
48439113909,32.9343316,-97.1382298
48439113910,32.9654669,-97.2193301
48439113911,32.9371799,-97.2360411
48439113912,32.9366187,-97.201632
48439111312,32.5633213,-97.1009484
48439111311,32.5953019,-97.1012751
48439111551,32.6040049,-97.1341105
48439111409,32.6356606,-97.1547822
48439111408,32.6284848,-97.1912571
48439111550,32.6182995,-97.1197873
48439111407,32.6237395,-97.1396499
48439113624,32.8555781,-97.1158214
48439113625,32.8637967,-97.1454787
48439104504,32.6915446,-97.3108519
48439104505,32.7082367,-97.3121071
48439104604,32.7118108,-97.2886112
48439104900,32.8023545,-97.2978871
48439113916,32.8669353,-97.2983622
48439114003,32.8781023,-97.3579353
48439114005,32.8679642,-97.3807712
48439114006,32.8534421,-97.3747186
48439114102,32.8783674,-97.4770725
48439114203,32.9483528,-97.5230053
48439114204,32.8951068,-97.5246229
48439114205,32.8711969,-97.5292367
48439121601,32.7400012,-97.1588606
48439111015,32.569919,-97.35237
48439110805,32.7497279,-97.4924649
48439113920,32.8856302,-97.2660901
48439113917,32.8676373,-97.2727435
48439113709,32.8916569,-97.089151
48439980000,32.8982228,-97.0528493
48439113518,32.8572698,-97.0687961
48439105001,32.8278886,-97.3433773
48439105006,32.8178804,-97.3189928
48439105403,32.7166577,-97.3738906
48439106502,32.7530613,-97.2269515
48439106503,32.752467,-97.2083264
48439106507,32.7641886,-97.2492064
48439106509,32.7844649,-97.1588166
48439121604,32.7490861,-97.1364413
48439111402,32.6424571,-97.169682
48439111505,32.7316361,-97.1574881
48439111514,32.6632904,-97.0842148
48439111516,32.666147,-97.1245117
48439111521,32.6987274,-97.0717202
48439111522,32.6989216,-97.0891636
48439111523,32.6847201,-97.0772743
48439113517,32.8552547,-97.0793331
48439113114,32.800105,-97.083347
48439106518,32.8230306,-97.0462657
48439106517,32.8160376,-97.0975719
48439111016,32.5633109,-97.3353382
48439106510,32.785395,-97.1958036
48439106511,32.7695767,-97.1918406
48439106512,32.7525367,-97.1905309
48439106513,32.7370133,-97.1904767
48439106514,32.7509863,-97.174681
48439106515,32.7720688,-97.2279449
48439111524,32.6982392,-97.1107856
48439111525,32.683391,-97.1086153
48439111530,32.6687072,-97.1518437
48439111531,32.6686995,-97.1774684
48439111533,32.6543964,-97.1488962
48439111534,32.654812,-97.1781934
48439111204,32.5648514,-97.2773026
48439111018,32.5737615,-97.4262293
48439105513,32.6687083,-97.4148467
48439105514,32.6751808,-97.4050542
48439106516,32.7654363,-97.2219007
48439106600,32.802429,-97.4275168
48439106700,32.8457011,-97.4554728
48439110101,32.8292769,-97.2627833
48439110102,32.8078408,-97.2656694
48439111540,32.6650761,-97.0968145
48439111541,32.65184,-97.1088589
48439111542,32.6356137,-97.1087572
48439111543,32.6502089,-97.1249656
48439111544,32.6355962,-97.1252076
48439111546,32.6790224,-97.1756601
48439113109,32.7658038,-97.0759268
48497150603,33.0160194,-97.4605417
48497150602,33.096733,-97.4699177
48497150601,33.0409723,-97.6265546
48497150300,33.3807431,-97.65515
48497150500,33.2063764,-97.732068
48497150403,33.1343662,-97.7053674
48497150200,33.2502413,-97.5821369
48497150102,33.1895913,-97.5410479
48497150401,33.310078,-97.8203797
48497150402,33.0846982,-97.8467194
48497150101,33.3295131,-97.5223686
